,ret_mean,ret_lo,ret_hi,px_mean,px_lo,px_hi
2024-08-27,2.186360098309328e-09,-0.07089689522636052,0.0708968995990807,248.19821494760654,0.0007991410571699082,32409630.732645873
2024-08-28,-4.927931479220455e-09,-0.07089690234065239,0.07089689248478943,248.19821372450272,0.0007424844316833275,34707372.83816999
2024-08-29,-5.191623553786906e-09,-0.07089690260434495,0.07089689222109785,248.19821243595104,0.0006898445852450323,37168017.70955519
2024-08-30,7.626115525052991e-10,-0.07089689665010984,0.07089689817533296,248.19821262522984,0.0006409367449802775,39803114.8764885
2024-09-02,4.986052575115409e-09,-0.07089689242666919,0.07089690239877433,248.1982138627592,0.0005954963215191112,42625032.42705411
2024-09-03,2.6891598398408587e-09,-0.07089689472356207,0.07089690010188175,248.19821453020384,0.0005532774815041022,45647015.09287443
2024-09-04,-2.4922306260743004e-09,-0.07089689990495261,0.07089689492049135,248.19821391163663,0.0005140518232782415,48883246.725348026
2024-09-05,-3.990223092849387e-09,-0.07089690140294533,0.07089689342249914,248.1982129212704,0.0004776071418472798,52348917.058580756
2024-09-06,-5.301947116148115e-10,-0.07089689794291695,0.07089689688252754,248.19821278967706,0.00044374627705492497,56060292.83319495
2024-09-09,3.0829987663488325e-09,-0.07089689432972361,0.07089690049572116,248.19821355487184,0.0004122860441413537,60034793.83595096
2024-09-10,2.526086086460823e-09,-0.0708968948866364,0.07089689993880859,248.19821418184188,0.000383056243806637,64291074.60738538
2024-09-11,-9.615949224148622e-10,-0.07089689837431744,0.07089689645112758,248.19821394317574,0.0003558987442178301,68849112.2665569
2024-09-12,-2.822396810867527e-09,-0.07089690023511945,0.07089689459032582,248.1982132426619,0.00033066662645521433,73730300.5215565
2024-09-13,-1.0655344387444627e-09,-0.0708968984782571,0.07089689634718822,248.19821297819817,0.0003072233882092712,78957549.99528034
2024-09-16,1.7172536533738356e-09,-0.07089689569546904,0.07089689912997636,248.19821340441746,0.0002854422037001899,84555395.45284578
2024-09-17,2.0708302711113955e-09,-0.0708968953418925,0.07089689948355304,248.1982139183938,0.0002652052376582984,90550110.82505828
2024-09-18,-9.011867702160552e-11,-0.07089689750284145,0.0708968973226041,248.19821389602652,0.0002464030091068213,96969832.73477285
2024-09-19,-1.8451583716108691e-09,-0.07089689925788119,0.07089689556756444,248.19821343806152,0.00022893379979333617,103844692.83937423
2024-09-20,-1.160712924581282e-09,-0.07089689857343577,0.07089689625200991,248.19821314997463,0.00021270310340935677,111206959.2539292
2024-09-23,8.111746074731958e-10,-0.07089689660154823,0.07089689822389746,248.19821335130672,0.00019762311348011519,119091187.72594413
2024-09-24,1.544741379202434e-09,-0.07089689586798151,0.07089689895746426,248.1982137347088,0.00018361224818260916,127534383.62887481
2024-09-25,3.376702361417807e-10,-0.07089689707505265,0.07089689775039312,248.19821381851796,0.00017059470952148772,136576175.78467056
2024-09-26,-1.1046557386589852e-09,-0.07089689851737865,0.07089689630806717,248.19821354434436,0.0001585000737129411,146259002.75742868
2024-09-27,-1.0323997714260988e-09,-0.0708968984451227,0.07089689638032315,248.1982132881046,0.00014726291008337026,156628312.12061152
2024-09-30,2.5911481694727735e-10,-0.07089689715360811,0.07089689767183774,248.1982133524164,0.0001368224266926485,167732773.53753918
2024-10-01,1.0636439027580537e-09,-0.07089689634907904,0.07089689847636686,248.19821361641092,0.00012712214128919036,179624506.95418954
2024-10-02,4.905556038020038e-10,-0.07089689692216733,0.07089689790327855,248.19821373816592,0.00011810957594168543,192359327.28464743
2024-10-03,-5.874290465110808e-10,-0.070896898000152,0.0708968968252939,248.1982135923671,0.00010973597338330657,205997006.66453004
2024-10-04,-8.170219971423289e-10,-0.07089689822974495,0.07089689659570096,248.19821338958369,0.00010195603324620827,220601555.14504912
2024-10-07,-4.208868829434599e-11,-0.07089689745481166,0.07089689737063427,248.19821337913734,9.472766681225248e-05,236241520.95997
2024-10-08,6.758750012481024e-10,-0.07089689673684797,0.07089689808859796,248.1982135468883,8.801176920014167e-05,252990311.99576437
2024-10-09,4.898864515318584e-10,-0.07089689692283653,0.07089689790260943,248.1982136684772,8.177200787116275e-05,270926540.3156774
2024-10-10,-2.536926053955613e-10,-0.07089689766641559,0.07089689715903037,248.19821360551114,7.59746261971436e-05,290134391.3820899
2024-10-11,-5.924579854654628e-10,-0.07089689800518097,0.070896896820265,248.19821345846415,7.058826087266296e-05,310704019.39191633
2024-10-14,-1.7899196604637857e-10,-0.07089689759171494,0.07089689723373102,248.19821341403866,6.558377217039651e-05,332731970.32485217
2024-10-15,3.9045940429120506e-10,-0.07089689702226358,0.07089689780318238,248.19821351094998,6.0934086228500316e-05,356321634.82082474
2024-10-16,4.1631514733010197e-10,-0.07089689699640783,0.07089689782903813,248.1982136142787,5.6614048593588094e-05,381583733.3589925
2024-10-17,-5.7094209932969155e-11,-0.07089689746981719,0.07089689735562878,248.198213600108,5.2600288195097226e-05,408636836.13552266
2024-10-18,-3.971059598973284e-10,-0.07089689780982894,0.07089689701561702,248.198213501547,4.887109093816186e-05,437607919.82381034
2024-10-21,-2.1731308110084568e-10,-0.07089689763003607,0.0708968971954099,248.1982134476103,4.5406282206850816e-05,468632963.5274561
2024-10-22,1.9638262368176815e-10,-0.07089689721634036,0.0708968976091056,248.19821349635214,4.2187117684255564e-05,501857586.7589139
2024-10-23,3.190862102607187e-10,-0.07089689709363677,0.0708968977318092,248.19821357554878,3.919618194311775e-05,537437732.7632931
2024-10-24,4.490908049509615e-11,-0.0708968973678139,0.07089689745763206,248.19821358669515,3.641729425468637e-05,575540400.5928746
2024-10-25,-2.448529384953679e-10,-0.07089689765757592,0.07089689716787004,248.1982135259231,3.383542107094604e-05,616344429.1896625
2024-10-28,-2.0303650812808791e-10,-0.07089689761575949,0.07089689720968648,248.19821347552983,3.143659468749307e-05,660041336.8316848
2024-10-29,7.475022159528515e-11,-0.07089689733797276,0.0708968974874732,248.19821349408267,2.920783766127841e-05,706836219.8265356
2024-10-30,2.2514879977893867e-10,-0.07089689718757418,0.07089689763787178,248.19821354996418,2.71370925975354e-05,756948714.9503177
2024-10-31,8.668773704004586e-11,-0.07089689732603524,0.07089689749941072,248.19821357147995,2.521315692992082e-05,810614030.406461
